H3K4me1_chr1-3556 1_internal_22891
H3K4me1_chr12-63093 12_internal_10715
H3K4me1_chr12-63129 12_internal_12272
H3K4me1_chr12-63168 12_internal_11351
H3K4me1_chr12-63173 12_internal_12018
H3K4me1_chr12-63250 12_internal_14111
H3K4me1_chr12-63275 12_internal_9989
H3K4me1_chr12-63328 12_internal_14108
H3K4me1_chr12-63329 12_internal_14108
H3K4me1_chr12-63344 12_internal_11189
H3K4me1_chr12-63455 12_internal_13662
H3K4me1_chr12-63468 12_internal_12777
H3K4me1_chr12-63549 12_internal_13433
H3K4me1_chr12-63620 12_internal_12622
H3K4me1_chr12-63627 12_internal_10408
H3K4me1_chr12-63705 12_internal_13441
H3K4me1_chr12-63734 12_internal_9792
H3K4me1_chr12-63736 12_internal_10644
H3K4me1_chr12-63831 12_internal_13357
H3K4me1_chr12-63881 12_internal_10578
H3K4me1_chr12-63886 12_internal_12272
H3K4me1_chr12-63920 12_internal_10304
H3K4me1_chr12-63923 12_internal_13502
H3K4me1_chr12-63977 12_internal_9146
H3K4me1_chr12-64018 12_internal_11264
H3K4me1_chr12-64233 12_internal_9404
H3K4me1_chr12-64248 12_internal_10291
H3K4me1_chr12-64253 12_internal_11085
H3K4me1_chr12-64257 12_internal_12612
H3K4me1_chr12-64274 12_internal_13433
H3K4me1_chr12-64294 12_internal_9256
H3K4me1_chr12-64297 12_internal_8886
H3K4me1_chr12-64331 12_internal_9368
H3K4me1_chr12-64344 12_internal_9701
H3K4me1_chr12-64345 12_internal_9701
H3K4me1_chr12-64368 12_internal_10468
H3K4me1_chr12-64393 12_internal_11597
H3K4me1_chr12-64444 12_internal_12831
H3K4me1_chr12-64460 12_internal_11614
H3K4me1_chr12-64652 12_internal_11351
H3K4me1_chr12-64658 12_internal_12018
H3K4me1_chr12-64662 12_internal_10673
H3K4me1_chr12-64781 12_internal_10201
H3K4me1_chr12-64819 12_internal_8847
H3K4me1_chr12-64856 12_internal_14423
H3K4me1_chr12-64860 12_internal_13926
H3K4me1_chr12-64880 12_internal_12703
H3K4me1_chr12-64925 12_internal_9956
H3K4me1_chr12-64929 12_internal_11961
H3K4me1_chr12-65101 12_internal_10093
H3K4me1_chr12-65102 12_internal_8831
H3K4me1_chr12-65113 12_internal_9873
H3K4me1_chr12-65134 12_internal_13459
H3K4me1_chr12-65174 12_internal_13441
H3K4me1_chr12-65183 12_internal_9996
H3K4me1_chr12-65204 12_internal_12611
H3K4me1_chr12-65219 12_internal_10009
H3K4me1_chr12-65261 12_internal_10953
H3K4me1_chr12-65269 12_internal_13977
H3K4me1_chr12-65275 12_internal_9443
H3K4me1_chr12-65287 12_internal_13974
H3K4me1_chr12-65292 12_internal_13974
H3K4me1_chr12-65295 12_internal_10072
H3K4me1_chr12-65369 12_internal_12272
H3K4me1_chr12-65417 12_internal_13215
H3K4me1_chr12-65453 12_internal_12899
H3K4me1_chr12-65478 12_internal_13403
H3K4me1_chr12-65480 12_internal_13403
H3K4me1_chr12-65484 12_internal_11401
H3K4me1_chr12-65503 12_internal_13071
H3K4me1_chr12-65549 12_internal_9842
H3K4me1_chr12-65559 12_internal_14108
H3K4me1_chr12-65628 12_internal_13926
H3K4me1_chr12-65666 12_internal_10336
H3K4me1_chr12-65705 12_internal_11376
H3K4me1_chr12-65707 12_internal_12777
H3K4me1_chr12-65748 12_internal_13576
H3K4me1_chr12-65759 12_internal_8734
H3K4me1_chr12-65830 12_internal_14257
H3K4me1_chr12-65845 12_internal_9010
H3K4me1_chr12-65855 12_internal_13051
H3K4me1_chr12-65857 12_internal_8978
H3K4me1_chr12-65874 12_internal_10093
H3K4me1_chr12-65924 12_internal_11597
H3K4me1_chr12-65925 12_internal_11597
H3K4me1_chr12-65962 12_internal_10921
H3K4me1_chr12-66026 12_internal_13122
H3K4me1_chr12-66052 12_internal_12362
H3K4me1_chr12-66090 12_internal_13974
H3K4me1_chr12-66096 12_internal_13974
H3K4me1_chr12-66099 12_internal_10998
H3K4me1_chr12-66101 12_internal_9559
H3K4me1_chr12-66148 12_internal_13211
H3K4me1_chr12-66264 12_internal_9089
H3K4me1_chr12-66332 12_internal_13923
H3K4me1_chr12-66367 12_internal_14108
H3K4me1_chr12-66455 12_internal_8774
H3K4me1_chr12-66469 12_internal_11385
H3K4me1_chr12-66488 12_internal_12694
H3K4me1_chr12-66494 12_internal_11961
H3K4me1_chr12-66537 12_internal_13576
H3K4me1_chr12-66569 12_internal_12612
H3K4me1_chr12-66581 12_internal_11665
H3K4me1_chr12-66612 12_internal_14257
H3K4me1_chr12-66642 12_internal_9033
H3K4me1_chr12-66673 12_internal_10468
H3K4me1_chr12-66707 12_internal_13368
H3K4me1_chr12-66711 12_internal_13637
H3K4me1_chr12-66723 12_internal_14731
H3K4me1_chr12-66744 12_internal_13441
H3K4me1_chr12-66746 12_internal_13441
H3K4me1_chr12-66752 12_internal_12879
H3K4me1_chr12-66760 12_internal_8836
H3K4me1_chr12-66770 12_internal_12494
H3K4me1_chr12-66772 12_internal_10212
H3K4me1_chr12-66774 12_internal_10212
H3K4me1_chr12-66805 12_internal_10484
H3K4me1_chr12-66829 12_internal_9199
H3K4me1_chr12-66850 12_internal_9150
H3K4me1_chr12-66879 12_internal_11266
H3K4me1_chr12-66904 12_internal_9284
H3K4me1_chr12-66927 12_internal_10875
H3K4me1_chr12-66981 12_internal_11846
H3K4me1_chr12-67013 12_internal_13830
H3K4me1_chr12-67119 12_internal_10177
H3K4me1_chr12-67159 12_internal_11189
H3K4me1_chr12-67204 12_internal_14423
H3K4me1_chr12-67210 12_internal_11458
H3K4me1_chr12-67212 12_internal_12730
H3K4me1_chr12-67229 12_internal_12703
H3K4me1_chr12-67240 12_internal_12961
H3K4me1_chr12-67273 12_internal_13671
H3K4me1_chr12-67289 12_internal_12777
H3K4me1_chr12-67335 12_internal_8734
H3K4me1_chr12-67433 12_internal_9810
H3K4me1_chr12-67452 12_internal_13669
H3K4me1_chr12-67461 12_internal_9177
H3K4me1_chr12-67463 12_internal_14284
H3K4me1_chr12-67495 12_internal_8738
H3K4me1_chr12-67505 12_internal_9787
H3K4me1_chr12-67520 12_internal_12181
H3K4me1_chr12-67547 12_internal_10921
H3K4me1_chr12-67659 12_internal_13974
H3K4me1_chr12-67691 12_internal_13871
H3K4me1_chr12-67776 12_internal_13215
H3K4me1_chr12-67828 12_internal_11401
H3K4me1_chr12-67850 12_internal_13071
H3K4me1_chr12-67864 12_internal_11491
H3K4me1_chr12-67965 12_internal_10066
H3K4me1_chr12-68023 12_internal_9405
H3K4me1_chr12-68034 12_internal_10336
H3K4me1_chr12-68044 12_internal_11385
H3K4me1_chr12-68074 12_internal_12694
H3K4me1_chr12-68149 12_internal_11325
H3K4me1_chr12-68153 12_internal_11085
H3K4me1_chr12-68179 12_internal_13433
H3K4me1_chr12-68194 12_internal_12390
H3K4me1_chr12-68195 12_internal_12390
H3K4me1_chr12-68227 12_internal_12901
H3K4me1_chr12-68253 12_internal_10957
H3K4me1_chr12-68255 12_internal_8776
H3K4me1_chr12-68263 12_internal_9873
H3K4me1_chr12-68289 12_internal_9361
H3K4me1_chr12-68291 12_internal_10878
H3K4me1_chr12-68296 12_internal_11462
H3K4me1_chr12-68313 12_internal_14731
H3K4me1_chr12-68333 12_internal_10305
H3K4me1_chr12-68340 12_internal_12879
H3K4me1_chr12-68350 12_internal_13557
H3K4me1_chr12-68370 12_internal_12494
H3K4me1_chr12-68379 12_internal_12611
H3K4me1_chr12-68397 12_internal_12862
H3K4me1_chr12-68436 12_internal_9317
H3K4me1_chr12-68469 12_internal_9360
H3K4me1_chr12-68470 12_internal_11646
H3K4me1_chr12-68481 12_internal_9312
H3K4me1_chr12-68494 12_internal_9968
H3K4me1_chr12-68498 12_internal_10715
H3K4me1_chr12-68524 12_internal_13211
H3K4me1_chr12-68555 12_internal_9160
H3K4me1_chr12-68566 12_internal_11846
H3K4me1_chr12-68620 12_internal_13653
H3K4me1_chr12-68676 12_internal_9815
H3K4me1_chr12-68740 12_internal_10453
H3K4me1_chr12-68741 12_internal_10453
H3K4me1_chr12-68745 12_internal_10685
H3K4me1_chr12-68754 12_internal_9456
H3K4me1_chr12-68768 12_internal_9596
H3K4me1_chr12-68772 12_internal_9135
H3K4me1_chr12-68819 12_internal_11390
H3K4me1_chr12-68826 12_internal_12955
H3K4me1_chr12-68838 12_internal_10995
H3K4me1_chr12-68867 12_internal_10336
H3K4me1_chr12-68943 12_internal_10628
H3K4me1_chr12-68966 12_internal_9670
H3K4me1_chr12-68997 12_internal_11085
H3K4me1_chr12-69013 12_internal_11665
H3K4me1_chr12-69035 12_internal_10688
H3K4me1_chr12-69046 12_internal_11007
H3K4me1_chr12-69056 12_internal_9256
H3K4me1_chr12-69085 12_internal_10315
H3K4me1_chr12-69091 12_internal_9973
H3K4me1_chr12-69093 12_internal_10913
H3K4me1_chr12-69124 12_internal_11953
H3K4me1_chr12-69153 12_internal_9834
H3K4me1_chr12-69184 12_internal_10458
H3K4me1_chr12-69211 12_internal_12831
H3K4me1_chr12-69219 12_internal_13557
H3K4me1_chr12-69224 12_internal_13809
H3K4me1_chr12-69231 12_internal_10236
H3K4me1_chr12-69288 12_internal_12687
H3K4me1_chr12-69312 12_internal_8702
H3K4me1_chr12-69337 12_internal_10953
H3K4me1_chr12-69344 12_internal_9520
H3K4me1_chr12-69399 12_internal_9729
H3K4me1_chr12-69409 12_internal_10715
H3K4me1_chr12-69443 12_internal_13211
H3K4me1_chr12-69457 12_internal_10897
H3K4me1_chr12-69473 12_internal_8969
H3K4me1_chr12-69500 12_internal_10673
H3K4me1_chr12-69515 12_internal_13830
H3K4me1_chr12-69534 12_internal_9946
H3K4me1_chr12-69563 12_internal_10761
H3K4me1_chr12-69567 12_internal_13221
H3K4me1_chr12-69677 12_internal_8847
H3K4me1_chr12-69712 12_internal_10985
H3K4me1_chr12-69713 12_internal_10985
H3K4me1_chr12-69724 12_internal_11287
H3K4me1_chr12-69733 12_internal_13926
H3K4me1_chr12-69754 12_internal_9405
H3K4me1_chr12-69792 12_internal_9956
H3K4me1_chr12-69796 12_internal_11961
H3K4me1_chr12-69813 12_internal_10530
H3K4me1_chr12-69847 12_internal_10081
H3K4me1_chr12-69859 12_internal_8730
H3K4me1_chr12-69888 12_internal_12612
H3K4me1_chr12-69890 12_internal_13837
H3K4me1_chr12-69928 12_internal_10521
H3K4me1_chr12-69974 12_internal_10913
H3K4me1_chr12-69980 12_internal_11332
H3K4me1_chr12-69985 12_internal_10437
H3K4me1_chr12-69996 12_internal_13669
H3K4me1_chr12-70014 12_internal_13041
H3K4me1_chr12-70027 12_internal_9461
H3K4me1_chr12-70058 12_internal_9434
H3K4me1_chr12-70085 12_internal_13441
H3K4me1_chr12-70086 12_internal_13441
H3K4me1_chr12-70088 12_internal_10469
H3K4me1_chr12-70100 12_internal_13557
H3K4me1_chr12-70101 12_internal_10025
H3K4me1_chr12-70109 12_internal_10281
H3K4me1_chr12-70138 12_internal_11805
H3K4me1_chr12-70180 12_internal_12362
H3K4me1_chr12-70181 12_internal_12362
H3K4me1_chr12-70183 12_internal_10534
H3K4me1_chr12-70184 12_internal_11022
H3K4me1_chr12-70236 12_internal_11894
H3K4me1_chr12-70246 12_internal_13357
H3K4me1_chr12-70261 12_internal_13871
H3K4me1_chr12-70272 12_internal_10715
H3K4me1_chr12-70301 12_internal_13211
H3K4me1_chr12-70305 12_internal_10578
H3K4me1_chr12-70306 12_internal_10578
H3K4me1_chr12-70314 12_internal_8994
H3K4me1_chr12-70351 12_internal_12018
H3K4me1_chr12-70353 12_internal_12018
H3K4me1_chr12-70354 12_internal_11433
H3K4me1_chr12-70450 12_internal_11958
H3K4me1_chr12-70471 12_internal_12164
H3K4me1_chr12-70483 12_internal_13923
H3K4me1_chr12-70524 12_internal_9854
H3K4me1_chr12-70540 12_internal_14108
H3K4me1_chr12-70550 12_internal_11189
H3K4me1_chr12-70618 12_internal_11390
H3K4me1_chr12-70619 12_internal_13926
H3K4me1_chr12-70629 12_internal_9713
H3K4me1_chr12-70636 12_internal_12703
H3K4me1_chr12-70689 12_internal_8765
H3K4me1_chr12-70697 12_internal_11927
H3K4me1_chr12-70743 12_internal_8639
H3K4me1_chr12-70745 12_internal_11085
H3K4me1_chr12-70824 12_internal_11357
H3K4me1_chr12-70848 12_internal_12622
H3K4me1_chr12-70860 12_internal_10957
H3K4me1_chr12-70885 12_internal_9461
H3K4me1_chr12-70903 12_internal_12989
H3K4me1_chr12-70923 12_internal_14731
H3K4me1_chr12-70935 12_internal_9874
H3K4me1_chr12-70949 12_internal_10921
H3K4me1_chr12-70954 12_internal_12879
H3K4me1_chr12-70965 12_internal_10025
H3K4me1_chr12-70995 12_internal_11708
H3K4me1_chr12-71070 12_internal_11004
H3K4me1_chr12-71076 12_internal_13974
H3K4me1_chr12-71080 12_internal_9706
H3K4me1_chr12-71084 12_internal_9559
H3K4me1_chr12-71101 12_internal_13871
H3K4me1_chr12-71106 12_internal_10603
H3K4me1_chr12-71111 12_internal_11584
H3K4me1_chr12-71124 12_internal_10715
H3K4me1_chr12-71134 12_internal_9899
H3K4me1_chr12-71163 12_internal_13211
H3K4me1_chr12-71190 12_internal_9779
H3K4me1_chr12-71243 12_internal_13830
H3K4me1_chr12-71250 12_internal_10818
H3K4me1_chr12-71251 12_internal_9238
H3K4me1_chr12-71276 12_internal_9784
H3K4me1_chr12-71301 12_internal_10761
H3K4me1_chr12-71306 12_internal_10525
H3K4me1_chr12-71307 12_internal_10525
H3K4me1_chr12-71330 12_internal_11264
H3K4me1_chr12-71387 12_internal_11680
H3K4me1_chr12-71388 12_internal_10453
H3K4me1_chr12-71428 12_internal_12805
H3K4me1_chr12-71444 12_internal_9321
H3K4me1_chr12-71463 12_internal_8640
H3K4me1_chr12-71475 12_internal_11042
H3K4me1_chr12-71478 12_internal_10635
H3K4me1_chr12-71483 12_internal_12415
H3K4me1_chr12-71506 12_internal_12703
H3K4me1_chr12-71507 12_internal_12703
H3K4me1_chr12-71535 12_internal_11385
H3K4me1_chr12-71554 12_internal_9545
H3K4me1_chr12-71573 12_internal_11961
H3K4me1_chr12-71576 12_internal_11376
H3K4me1_chr12-71611 12_internal_13934
H3K4me1_chr12-71647 12_internal_12495
H3K4me1_chr12-71657 12_internal_13837
H3K4me1_chr12-71692 12_internal_10220
H3K4me1_chr12-71713 12_internal_12390
H3K4me1_chr12-71717 12_internal_8886
H3K4me1_chr12-71754 12_internal_13155
H3K4me1_chr12-71759 12_internal_8725
H3K4me1_chr12-71761 12_internal_8945
H3K4me1_chr12-71807 12_internal_11462
H3K4me1_chr12-71813 12_internal_12418
H3K4me1_chr12-71822 12_internal_13763
H3K4me1_chr12-71823 12_internal_14731
H3K4me1_chr12-71824 12_internal_9110
H3K4me1_chr12-71830 12_internal_12209
H3K4me1_chr12-71847 12_internal_10921
H3K4me1_chr12-71849 12_internal_10921
H3K4me1_chr12-71857 12_internal_10413
H3K4me1_chr12-71883 12_internal_12494
H3K4me1_chr12-71885 12_internal_11725
H3K4me1_chr12-71886 12_internal_11725
H3K4me1_chr12-71914 12_internal_11708
H3K4me1_chr12-71916 12_internal_11794
H3K4me1_chr12-71922 12_internal_11805
H3K4me1_chr12-71929 12_internal_11440
H3K4me1_chr12-71932 12_internal_11402
H3K4me1_chr12-71959 12_internal_9516
H3K4me1_chr12-71974 12_internal_10927
H3K4me1_chr12-71975 12_internal_10230
H3K4me1_chr12-71984 12_internal_10038
H3K4me1_chr12-72017 12_internal_11894
H3K4me1_chr12-72027 12_internal_9360
H3K4me1_chr12-72037 12_internal_10780
H3K4me1_chr12-72040 12_internal_13871
H3K4me1_chr12-72045 12_internal_13871
H3K4me1_chr12-72089 12_internal_13211
H3K4me1_chr12-72110 12_internal_10897
H3K4me1_chr12-72123 12_internal_8969
H3K4me1_chr12-72147 12_internal_9832
H3K4me1_chr12-72178 12_internal_13653
H3K4me1_chr12-72180 12_internal_13653
H3K4me1_chr12-72190 12_internal_9426
H3K4me1_chr12-72229 12_internal_13403
H3K4me1_chr12-72232 12_internal_10761
H3K4me1_chr12-72235 12_internal_13221
H3K4me1_chr12-72276 12_internal_11491
H3K4me1_chr12-72280 12_internal_13154
H3K4me1_chr12-72347 12_internal_14108
H3K4me1_chr12-72359 12_internal_11189
H3K4me1_chr12-72363 12_internal_11465
H3K4me1_chr12-72374 12_internal_10161
H3K4me1_chr12-72375 12_internal_10161
H3K4me1_chr12-72415 12_internal_11287
H3K4me1_chr12-72431 12_internal_12415
H3K4me1_chr12-72467 12_internal_13470
H3K4me1_chr12-72496 12_internal_9376
H3K4me1_chr12-72528 12_internal_8755
H3K4me1_chr12-72538 12_internal_12434
H3K4me1_chr12-72622 12_internal_13837
H3K4me1_chr12-72624 12_internal_9515
H3K4me1_chr12-72643 12_internal_13433
H3K4me1_chr12-72682 12_internal_13396
H3K4me1_chr12-72738 12_internal_9004
H3K4me1_chr12-72750 12_internal_9177
H3K4me1_chr12-72753 12_internal_13041
H3K4me1_chr12-72770 12_internal_13459
H3K4me1_chr12-72779 12_internal_12989
H3K4me1_chr12-72782 12_internal_10691
H3K4me1_chr12-72783 12_internal_10691
H3K4me1_chr12-72784 12_internal_13368
H3K4me1_chr12-72795 12_internal_14731
H3K4me1_chr12-72828 12_internal_12831
H3K4me1_chr12-72836 12_internal_10116
H3K4me1_chr12-72839 12_internal_10236
H3K4me1_chr12-72847 12_internal_10281
H3K4me1_chr12-72891 12_internal_13130
H3K4me1_chr12-72896 12_internal_12832
H3K4me1_chr12-72923 12_internal_10807
H3K4me1_chr12-72965 12_internal_13974
H3K4me1_chr12-72971 12_internal_9559
H3K4me1_chr12-72974 12_internal_11894
H3K4me1_chr12-72984 12_internal_10780
H3K4me1_chr12-73001 12_internal_10715
H3K4me1_chr12-73009 12_internal_9272
H3K4me1_chr12-73036 12_internal_10875
H3K4me1_chr12-73060 12_internal_12272
H3K4me1_chr12-73079 12_internal_9779
H3K4me1_chr12-73080 12_internal_9625
H3K4me1_chr12-73120 12_internal_13502
H3K4me1_chr12-73128 12_internal_9402
H3K4me1_chr12-73132 12_internal_9796
H3K4me1_chr12-73162 12_internal_9816
H3K4me1_chr12-73228 12_internal_10525
H3K4me1_chr12-73265 12_internal_9989
H3K4me1_chr12-73266 12_internal_9989
H3K4me1_chr12-73271 12_internal_13923
H3K4me1_chr12-73282 12_internal_10235
H3K4me1_chr12-73296 12_internal_10201
H3K4me1_chr12-73330 12_internal_11127
H3K4me1_chr12-73332 12_internal_8821
H3K4me1_chr12-73348 12_internal_10161
H3K4me1_chr12-73351 12_internal_12805
H3K4me1_chr12-73369 12_internal_9759
H3K4me1_chr12-73383 12_internal_8883
H3K4me1_chr12-73387 12_internal_9536
H3K4me1_chr12-73408 12_internal_13926
H3K4me1_chr12-73409 12_internal_13926
H3K4me1_chr12-73410 12_internal_13926
H3K4me1_chr12-73411 12_internal_13926
H3K4me1_chr12-73421 12_internal_12730
H3K4me1_chr12-73442 12_internal_12818
H3K4me1_chr12-73448 12_internal_13470
H3K4me1_chr12-73467 12_internal_13485
H3K4me1_chr12-73482 12_internal_10456
H3K4me1_chr12-73485 12_internal_12694
H3K4me1_chr12-73496 12_internal_8684
H3K4me1_chr12-73509 12_internal_12434
H3K4me1_chr12-73522 12_internal_9287
H3K4me1_chr12-73543 12_internal_8734
H3K4me1_chr12-73580 12_internal_13837
H3K4me1_chr12-73609 12_internal_14683
H3K4me1_chr12-73618 12_internal_12390
H3K4me1_chr12-73655 12_internal_9084
H3K4me1_chr12-73681 12_internal_9097
H3K4me1_chr12-73691 12_internal_12101
H3K4me1_chr12-73707 12_internal_10588
H3K4me1_chr12-73713 12_internal_9677
H3K4me1_chr12-73724 12_internal_11462
H3K4me1_chr12-73742 12_internal_14731
H3K4me1_chr12-73773 12_internal_10091
H3K4me1_chr12-73806 12_internal_8857
H3K4me1_chr12-73903 12_internal_12556
H3K4me1_chr12-73933 12_internal_13686
H3K4me1_chr12-73946 12_internal_8851
H3K4me1_chr12-73997 12_internal_12272
H3K4me1_chr12-73998 12_internal_12272
H3K4me1_chr12-74044 12_internal_13502
H3K4me1_chr12-74054 12_internal_13215
H3K4me1_chr12-74098 12_internal_10272
H3K4me1_chr12-74103 12_internal_9784
H3K4me1_chr12-74135 12_internal_10525
H3K4me1_chr12-74138 12_internal_14111
H3K4me1_chr12-74148 12_internal_13071
H3K4me1_chr12-74172 12_internal_12164
H3K4me1_chr12-74180 12_internal_13923
H3K4me1_chr12-74183 12_internal_11161
H3K4me1_chr12-74205 12_internal_10201
H3K4me1_chr12-74206 12_internal_10201
H3K4me1_chr12-74238 12_internal_9456
H3K4me1_chr12-74248 12_internal_11189
H3K4me1_chr12-74277 12_internal_10066
H3K4me1_chr12-74299 12_internal_11746
H3K4me1_chr12-74318 12_internal_12955
H3K4me1_chr12-74323 12_internal_12730
H3K4me1_chr12-74368 12_internal_13485
H3K4me1_chr12-74390 12_internal_8701
H3K4me1_chr12-74394 12_internal_10456
H3K4me1_chr12-74418 12_internal_10530
H3K4me1_chr12-74429 12_internal_9327
H3K4me1_chr12-74449 12_internal_13576
H3K4me1_chr12-74543 12_internal_14257
H3K4me1_chr12-74567 12_internal_10648
H3K4me1_chr12-74569 12_internal_12901
H3K4me1_chr12-74579 12_internal_10315
H3K4me1_chr12-74580 12_internal_10315
H3K4me1_chr12-74585 12_internal_10873
H3K4me1_chr12-74586 12_internal_10873
H3K4me1_chr12-74590 12_internal_10913
H3K4me1_chr12-74605 12_internal_10093
H3K4me1_chr12-74619 12_internal_12101
H3K4me1_chr12-74637 12_internal_10588
H3K4me1_chr12-74640 12_internal_11134
H3K4me1_chr12-74642 12_internal_10918
H3K4me1_chr12-74644 12_internal_10441
H3K4me1_chr12-74667 12_internal_13637
H3K4me1_chr12-74672 12_internal_12181
H3K4me1_chr12-74680 12_internal_9905
H3K4me1_chr12-74701 12_internal_13441
H3K4me1_chr12-74716 12_internal_10451
H3K4me1_chr12-74735 12_internal_11778
H3K4me1_chr12-74751 12_internal_9802
H3K4me1_chr12-74755 12_internal_12611
H3K4me1_chr12-74779 12_internal_12687
H3K4me1_chr12-74815 12_internal_11298
H3K4me1_chr12-74833 12_internal_13188
H3K4me1_chr12-74848 12_internal_9520
H3K4me1_chr12-74860 12_internal_9443
H3K4me1_chr12-74865 12_internal_12556
H3K4me1_chr12-74870 12_internal_9941
H3K4me1_chr12-74871 12_internal_13974
H3K4me1_chr12-74883 12_internal_11266
H3K4me1_chr12-74895 12_internal_10636
H3K4me1_chr12-74898 12_internal_9312
H3K4me1_chr12-74910 12_internal_10603
H3K4me1_chr12-74913 12_internal_10665
H3K4me1_chr12-74943 12_internal_9226
H3K4me1_chr12-74962 12_internal_10578
H3K4me1_chr12-75028 12_internal_11351
H3K4me1_chr12-75033 12_internal_12018
H3K4me1_chr12-75064 12_internal_13830
H3K4me1_chr12-75080 12_internal_12899
H3K4me1_chr12-75085 12_internal_11202
H3K4me1_chr12-75121 12_internal_11401
H3K4me1_chr12-75128 12_internal_11429
H3K4me1_chr12-75130 12_internal_10525
H3K4me1_chr12-75131 12_internal_11534
H3K4me1_chr12-75155 12_internal_13154
H3K4me1_chr12-75211 12_internal_9233
H3K4me1_chr12-75212 12_internal_9233
H3K4me1_chr12-75224 12_internal_14108
H3K4me1_chr12-75229 12_internal_14108
H3K4me1_chr12-75262 12_internal_12805
H3K4me1_chr12-75283 12_internal_9727
H3K4me1_chr12-75290 12_internal_9560
H3K4me1_chr12-75298 12_internal_11272
H3K4me1_chr12-75305 12_internal_10773
H3K4me1_chr12-75306 12_internal_11746
H3K4me1_chr12-75310 12_internal_11042
H3K4me1_chr12-75315 12_internal_10635
H3K4me1_chr12-75327 12_internal_12955
H3K4me1_chr12-75367 12_internal_10336
H3K4me1_chr12-75371 12_internal_10336
H3K4me1_chr12-75372 12_internal_13470
H3K4me1_chr12-75376 12_internal_13470
H3K4me1_chr12-75377 12_internal_14266
H3K4me1_chr12-75404 12_internal_8711
H3K4me1_chr12-75422 12_internal_11961
H3K4me1_chr12-75426 12_internal_11961
H3K4me1_chr12-75439 12_internal_10814
H3K4me1_chr12-75462 12_internal_9045
H3K4me1_chr12-75524 12_internal_11085
H3K4me1_chr12-75530 12_internal_13837
H3K4me1_chr12-75552 12_internal_13433
H3K4me1_chr12-75571 12_internal_9256
H3K4me1_chr12-75575 12_internal_14257
H3K4me1_chr12-75597 12_internal_11357
H3K4me1_chr12-75600 12_internal_8534
